race_id,timestamp,lap_number,path_index,x,y,speed_px_s
81,1778321232.356,3,3,131.9,605.0,7.2
81,1778321232.568,3,3,192.9,676.1,7.2
81,1778321232.78,3,4,254.0,747.0,7.2
81,1778321232.991,3,4,312.6,809.0,4.5
81,1778321233.202,3,4,363.8,836.7,4.5
81,1778321233.413,3,4,385.7,841.3,1.05
81,1778321233.624,3,4,404.0,831.4,2.14
81,1778321233.835,3,5,427.5,803.3,3.44
81,1778321234.045,3,5,443.8,752.8,4.5
81,1778321234.255,3,5,444.8,694.4,4.5
81,1778321234.464,3,6,443.4,635.9,4.5
81,1778321234.676,3,6,453.8,579.1,4.3
81,1778321234.886,3,6,479.7,535.1,3.65
81,1778321235.096,3,7,520.0,512.8,2.929
81,1778321235.306,3,7,559.1,507.1,3.042
81,1778321235.516,3,7,606.7,515.8,4.342
81,1778321235.728,3,8,657.0,545.0,4.5
81,1778321235.939,3,8,686.2,590.3,2.728
81,1778321236.149,3,8,694.1,631.4,3.09
81,1778321236.36,3,8,686.8,679.8,4.39
81,1778321236.57,3,9,667.0,734.7,4.5
81,1778321236.781,3,9,664.2,792.9,4.5
81,1778321236.992,3,9,669.5,809.8,1.141
81,1778321237.203,3,9,688.0,824.7,2.441
81,1778321237.414,3,9,727.3,834.7,3.741
81,1778321237.627,3,10,782.6,827.9,4.5
81,1778321237.839,3,10,832.4,801.7,0.034
81,1778321238.048,3,10,837.6,793.7,1.334
81,1778321238.258,3,10,841.2,767.8,2.634
81,1778321238.469,3,10,840.3,724.4,3.934
81,1778321238.682,3,10,839.2,667.3,4.5
81,1778321238.893,3,11,838.1,608.8,4.5
81,1778321239.102,3,11,837.0,550.3,4.5
81,1778321239.312,3,11,830.6,492.3,4.5
81,1778321239.523,3,11,805.9,439.6,4.5
81,1778321239.733,3,11,765.0,398.2,4.5
81,1778321239.945,3,12,740.5,384.2,0.708
81,1778321240.156,3,12,722.3,385.6,2.008
81,1778321240.366,3,12,687.4,390.3,3.308
81,1778321240.578,3,12,635.9,397.3,4.5
81,1778321240.791,3,12,577.9,405.1,4.5
81,1778321241.003,3,13,519.8,400.8,4.5
81,1778321241.214,3,13,466.5,377.3,4.5
81,1778321241.428,3,13,430.4,339.0,1.441
81,1778321241.638,3,13,430.6,324.1,1.339
81,1778321241.848,3,14,438.3,301.3,2.083
81,1778321242.06,3,14,456.1,281.7,2.164
81,1778321242.271,3,14,488.1,266.1,2.929
81,1778321242.481,3,14,530.7,264.5,3.643
81,1778321242.691,3,14,583.6,279.8,4.5
81,1778321242.902,3,12,638.5,300.0,4.5
81,1778321243.112,3,15,695.9,309.8,4.5
81,1778321243.322,3,15,753.3,299.9,4.5
81,1778321243.532,3,15,804.1,271.4,4.5
81,1778321243.744,3,15,842.4,227.6,4.5
81,1778321243.953,3,16,845.4,217.4,1.201
81,1778321244.165,3,16,839.3,193.7,2.501
81,1778321244.376,3,16,813.3,161.5,3.801
81,1778321244.585,3,16,804.0,153.3,0.724
81,1778321244.796,3,16,796.4,136.6,2.024
81,1778321245.009,3,16,781.9,104.6,3.324
81,1778321245.22,3,17,744.0,69.1,4.5
81,1778321245.433,3,17,718.7,59.8,2.029
81,1778321245.645,3,17,683.5,62.9,3.329
81,1778321245.858,3,17,632.0,71.6,4.5
81,1778321246.07,3,17,574.2,80.3,4.5
81,1778321246.283,3,17,515.7,78.5,4.5
81,1778321246.495,3,18,457.3,76.1,4.5
81,1778321246.704,3,18,399.4,80.1,4.35
81,1778321246.915,3,18,352.0,100.7,3.7
81,1778321247.126,3,18,320.6,132.5,3.65
81,1778321247.336,3,18,299.5,183.4,4.5
81,1778321247.547,3,21,294.5,241.5,4.5
81,1778321247.76,3,21,292.8,300.0,4.5
81,1778321247.971,3,19,290.4,358.4,4.5
81,1778321248.184,3,19,286.8,403.9,1.735
81,1778321248.396,3,19,286.7,413.2,0.289
81,1778321248.607,3,19,292.8,414.8,0.303
81,1778321248.819,3,19,293.0,415.2,0.2
81,1778321249.031,3,19,282.7,420.5,1.5
81,1778321249.241,3,19,260.5,438.6,2.8
81,1778321249.453,3,20,225.3,467.4,4.1
81,1778321249.664,3,20,214.0,465.1,0.354
81,1778321249.876,3,20,206.8,464.8,0.42
81,1778321250.089,3,20,195.2,456.2,1.72
81,1778321250.299,3,20,180.7,428.6,3.02
81,1778321250.511,3,20,177.1,380.6,4.32
81,1778321250.721,3,21,192.5,324.6,4.5
82,1778321260.021,1,21,210.5,242.9,0.1
82,1778321260.232,1,21,210.5,232.5,1.4
82,1778321260.441,1,0,210.5,205.2,2.7
82,1778321260.654,1,0,210.4,161.0,4.0
82,1778321260.863,1,0,197.9,105.1,4.5
82,1778321261.074,1,1,175.7,72.9,0.336
82,1778321261.287,1,1,163.7,67.1,1.636
82,1778321261.499,1,1,133.6,67.1,2.936
82,1778321261.71,1,1,90.5,85.7,4.236
82,1778321261.921,1,2,49.8,125.5,2.538
82,1778321262.132,1,2,42.7,149.3,2.247
82,1778321262.345,1,2,45.0,187.3,3.547
82,1778321262.557,1,2,56.2,240.6,4.5
82,1778321262.766,1,21,68.2,297.8,4.5
82,1778321262.975,1,21,77.8,355.4,4.5
82,1778321263.186,1,20,77.7,413.9,4.5
82,1778321263.395,1,3,86.8,471.6,4.6
82,1778321263.608,1,3,98.9,521.0,2.127
82,1778321263.82,1,3,113.8,545.4,1.326
82,1778321264.029,1,3,131.8,564.4,2.626
82,1778321264.239,1,3,159.4,597.7,3.926
82,1778321264.449,1,3,197.8,644.0,5.226
82,1778321264.66,1,4,246.9,703.4,6.526
82,1778321264.875,1,4,307.4,772.1,7.2
82,1778321265.086,1,4,383.6,820.9,4.5
82,1778321265.3,1,4,425.3,826.3,0.747
82,1778321265.509,1,5,434.1,824.0,0.686
82,1778321265.718,1,5,446.1,810.8,1.986
82,1778321265.929,1,5,456.3,777.7,3.286
82,1778321266.14,1,5,455.6,726.0,4.5
82,1778321266.351,1,5,455.5,667.5,4.5
82,1778321266.559,1,6,471.4,612.3,4.25
82,1778321266.77,1,6,501.1,571.6,3.6
82,1778321266.982,1,7,536.8,549.5,2.95
82,1778321267.193,1,7,573.1,544.8,3.2
82,1778321267.404,1,7,621.6,558.8,4.5
82,1778321267.616,1,8,668.9,592.8,4.5
82,1778321267.83,1,8,690.7,639.3,2.411
82,1778321268.041,1,8,693.8,675.0,2.964
82,1778321268.252,1,9,688.2,722.3,4.264
82,1778321268.462,1,9,697.0,779.7,4.5
82,1778321268.674,1,9,724.4,831.0,4.5
82,1778321268.884,1,9,733.0,836.1,1.292
82,1778321269.095,1,10,758.5,839.2,2.592
82,1778321269.304,1,10,799.0,826.3,3.892
82,1778321269.518,1,10,838.2,791.9,2.023
82,1778321269.729,1,10,844.2,779.0,1.346
82,1778321269.939,1,10,843.9,752.5,2.646
82,1778321270.149,1,10,840.7,709.2,3.946
82,1778321270.358,1,10,836.5,652.1,4.5
82,1778321270.568,1,11,832.2,593.7,4.5
82,1778321270.779,1,11,827.8,535.4,4.5
82,1778321270.989,1,11,812.3,481.6,4.05
82,1778321271.199,1,11,783.6,443.4,3.4
82,1778321271.41,1,11,748.3,422.8,3.35
82,1778321271.62,1,12,696.6,416.2,4.5
82,1778321271.83,1,12,639.0,426.2,4.5
82,1778321272.043,1,7,580.3,432.9,3.048
82,1778321272.252,1,13,533.7,431.7,4.003
82,1778321272.462,1,13,480.4,410.8,4.5
82,1778321272.672,1,13,436.3,372.8,4.5
82,1778321272.885,1,13,424.7,343.6,1.641
82,1778321273.094,1,14,429.5,318.2,2.238
82,1778321273.305,1,14,449.3,288.2,2.682
82,1778321273.518,1,14,484.6,268.0,2.796
82,1778321273.73,1,14,525.6,264.3,3.497
82,1778321273.94,1,14,579.2,274.5,4.797
82,1778321274.151,1,12,649.2,288.9,6.097
82,1778321274.363,1,15,736.7,294.0,7.2
82,1778321274.575,1,15,826.3,268.3,7.2
82,1778321274.787,1,15,842.4,250.6,1.142
82,1778321274.996,1,15,846.6,236.7,1.281
82,1778321275.211,1,16,846.3,211.0,2.581
82,1778321275.425,1,16,845.1,168.4,3.881
82,1778321275.637,1,16,832.1,142.2,2.254
82,1778321275.849,1,16,798.8,123.7,3.554
82,1778321276.061,1,16,752.1,110.9,4.132
82,1778321276.274,1,17,699.0,87.8,4.5
82,1778321276.486,1,17,642.2,74.9,4.5
82,1778321276.697,1,17,584.4,81.7,4.5
82,1778321276.909,1,17,528.1,97.4,4.5
82,1778321277.12,1,18,469.9,102.4,4.5
82,1778321277.331,1,18,411.7,106.4,4.5
82,1778321277.543,1,18,367.9,112.4,1.396
82,1778321277.754,1,18,350.5,121.9,1.029
82,1778321277.966,1,18,341.1,141.8,2.105
82,1778321278.177,1,18,328.1,175.8,3.405
82,1778321278.389,1,21,310.9,226.0,4.5
82,1778321278.602,1,21,302.8,283.9,4.5
82,1778321278.814,1,19,295.3,341.9,4.5
82,1778321279.031,1,19,290.3,390.2,1.399
82,1778321279.241,1,19,294.4,394.6,0
82,1778321279.453,1,19,295.9,394.8,0.002
82,1778321279.665,1,19,295.4,396.2,0.472
82,1778321279.879,1,19,286.5,408.4,1.772
82,1778321280.09,1,19,271.0,436.4,3.072
82,1778321280.301,1,20,233.0,466.9,4.372
82,1778321280.514,1,20,212.8,466.1,0.106
82,1778321280.723,1,20,202.9,462.8,1.406
82,1778321280.936,1,20,183.4,444.0,2.706
82,1778321281.146,1,20,171.9,406.3,2.823
82,1778321281.357,1,20,172.8,360.8,4.123
82,1778321281.568,2,21,180.6,303.4,4.5
82,1778321281.778,2,21,188.5,245.4,4.5
82,1778321281.989,2,0,185.7,187.2,4.5
82,1778321282.2,2,0,166.7,136.2,3.529
82,1778321282.41,2,1,129.3,97.3,4.5
82,1778321282.622,2,1,91.2,78.6,0.243
82,1778321282.832,2,1,81.9,79.2,0.163
82,1778321283.046,2,1,72.9,85.7,1.463
82,1778321283.258,2,2,59.6,110.2,2.763
82,1778321283.469,2,2,55.9,154.8,4.063
82,1778321283.68,2,2,65.1,211.8,4.5
82,1778321283.892,2,2,74.8,269.5,4.5
82,1778321284.104,2,21,84.6,327.7,4.8
82,1778321284.316,2,20,96.4,398.3,6.1
82,1778321284.53,2,3,92.1,458.5,2.227
82,1778321284.742,2,3,92.5,492.1,1.497
82,1778321284.952,2,3,100.1,516.7,2.305
82,1778321285.164,2,3,121.0,549.5,3.605
82,1778321285.379,2,3,159.2,586.2,3.381
82,1778321285.589,2,3,193.3,619.8,2.537
82,1778321285.801,2,3,220.7,651.7,3.837
82,1778321286.011,2,4,258.5,697.0,5.137
82,1778321286.221,2,4,297.6,743.8,4.5
82,1778321286.436,2,4,340.5,783.1,4.5
82,1778321286.646,2,4,394.1,806.0,4.5
82,1778321286.858,2,5,446.9,808.7,1.358
82,1778321287.069,2,5,453.0,806.3,1.128
82,1778321287.279,2,5,467.0,787.4,2.428
82,1778321287.487,2,5,475.2,747.8,3.728
82,1778321287.697,2,5,475.4,691.9,4.5
82,1778321287.907,2,6,476.0,633.5,4.5
82,1778321288.118,2,6,489.9,576.9,4.5
82,1778321288.328,2,7,521.8,528.2,4.5
82,1778321288.538,2,7,559.3,511.1,1.203
82,1778321288.748,2,7,570.1,509.2,0.553
82,1778321288.961,2,7,579.8,513.8,1.403
82,1778321289.171,2,7,596.6,535.0,2.703
82,1778321289.382,2,8,616.6,573.8,2.119
82,1778321289.594,2,8,635.2,600.4,2.017
82,1778321289.806,2,8,642.9,628.8,1.598
82,1778321290.016,2,8,643.4,644.1,1.235
82,1778321290.229,2,8,641.9,665.0,2.216
82,1778321290.439,2,8,652.3,701.2,3.516
82,1778321290.648,2,9,672.4,751.5,4.5
82,1778321290.86,2,9,697.9,804.0,4.5
82,1778321291.069,2,9,727.1,834.4,0.711
82,1778321291.282,2,9,744.6,839.2,2.011
82,1778321291.493,2,10,779.0,832.7,3.311
82,1778321291.702,2,10,820.5,801.8,4.611
82,1778321291.914,2,10,847.0,752.7,1.614
82,1778321292.126,2,10,848.7,722.9,2.914
82,1778321292.338,2,10,847.1,675.9,4.214
82,1778321292.551,2,11,845.0,612.1,5.514
82,1778321292.763,2,11,842.3,531.3,6.814
82,1778321292.974,2,11,829.0,439.6,7.2
82,1778321293.187,2,11,806.5,397.9,0.253
82,1778321293.397,2,11,795.7,392.2,1.553
82,1778321293.61,2,11,766.6,391.5,2.853
82,1778321293.82,2,12,721.6,401.8,4.153
82,1778321294.03,2,12,665.0,414.8,4.5
82,1778321294.243,2,12,608.0,427.9,4.5
82,1778321294.454,2,7,552.1,434.6,3.596
82,1778321294.665,2,13,498.0,427.5,4.5
82,1778321294.877,2,13,446.0,401.2,4.5
82,1778321295.086,2,13,430.2,378.3,1.5
82,1778321295.299,2,13,424.1,350.6,2.8
82,1778321295.512,2,14,434.4,306.2,3.69
82,1778321295.722,2,14,460.9,279.3,2.355
82,1778321295.935,2,14,493.4,265.4,2.769
82,1778321296.146,2,14,531.1,264.4,3.346
82,1778321296.357,2,14,582.2,276.1,4.5
82,1778321296.57,2,12,638.9,290.3,4.5
82,1778321296.781,2,15,696.8,296.9,4.5
82,1778321296.994,2,15,753.5,283.8,4.5
82,1778321297.208,2,15,802.7,252.6,4.5
82,1778321297.415,2,16,838.6,206.8,4.5
82,1778321297.627,2,16,846.2,186.8,0.959
82,1778321297.836,2,16,840.4,166.3,2.259
82,1778321298.048,2,16,826.9,151.1,1.768
82,1778321298.258,2,16,806.2,126.7,3.068
82,1778321298.47,2,16,765.6,99.5,4.368
82,1778321298.682,2,17,709.6,83.6,4.5
82,1778321298.894,2,17,651.2,82.1,4.5
82,1778321299.105,2,17,592.7,81.2,4.5
82,1778321299.315,2,17,534.2,80.3,4.5
82,1778321299.524,2,18,475.7,79.4,4.5
82,1778321299.736,2,18,417.7,85.0,4.5
82,1778321299.948,2,18,364.8,109.3,4.5
82,1778321300.159,2,18,323.0,149.8,4.5
82,1778321300.37,2,18,297.1,202.0,4.5
82,1778321300.582,2,21,290.2,259.8,4.5
82,1778321300.795,2,19,302.3,316.8,4.5
82,1778321301.008,2,19,313.0,372.7,4.15
82,1778321301.219,2,19,305.2,421.2,3.5
82,1778321301.43,2,19,278.5,464.1,4.5
82,1778321301.641,2,20,253.6,480.3,0.89
82,1778321301.853,2,20,232.6,480.9,1.905
82,1778321302.063,2,20,227.7,477.5,1.103
82,1778321302.273,2,20,213.9,458.9,2.403
82,1778321302.484,2,20,207.5,419.4,3.703
82,1778321302.693,2,20,211.6,362.3,5.003
82,1778321302.903,3,21,216.4,288.4,6.303
82,1778321303.115,3,0,200.3,200.2,7.2
82,1778321303.326,3,0,165.5,133.0,2.875
82,1778321303.535,3,1,128.9,104.9,4.175
82,1778321303.746,3,1,76.7,89.3,0.546
82,1778321303.959,3,1,70.7,90.4,0.9
82,1778321304.169,3,2,57.1,102.9,1.169
82,1778321304.381,3,2,48.3,125.2,2.469
82,1778321304.593,3,2,52.4,165.9,3.769
82,1778321304.803,3,2,69.4,221.4,5.069
82,1778321305.014,3,21,86.5,294.2,6.369
82,1778321305.225,3,20,90.1,384.7,7.2
82,1778321305.437,3,3,94.8,478.1,7.2
82,1778321305.653,3,3,119.6,561.5,6.922
82,1778321305.865,3,3,171.5,639.0,7.2
82,1778321306.076,3,4,229.3,712.4,7.2
82,1778321306.289,3,4,306.5,764.5,7.2
82,1778321306.499,3,4,393.3,787.8,6.522
82,1778321306.708,3,5,463.9,780.0,0.065
82,1778321306.919,3,5,469.5,775.5,0.19
82,1778321307.129,3,5,473.5,764.8,1.49
82,1778321307.339,3,5,471.5,736.5,2.79
82,1778321307.552,3,5,465.4,691.5,4.09
82,1778321307.761,3,6,470.0,634.1,4.5
82,1778321307.971,3,6,493.6,580.9,4.5
82,1778321308.18,3,7,533.1,539.1,4.25
82,1778321308.391,3,7,578.2,516.6,3.6
82,1778321308.602,3,7,619.9,519.5,2.051
82,1778321308.815,3,8,648.7,535.6,2.454
82,1778321309.028,3,8,675.2,565.1,3.153
82,1778321309.238,3,8,691.6,612.1,4.453
82,1778321309.448,3,8,693.0,670.5,4.5
82,1778321309.661,3,9,693.5,728.9,4.5
82,1778321309.872,3,9,709.8,780.0,3.85
82,1778321310.082,3,9,744.1,822.2,4.5
82,1778321310.295,3,10,764.2,834.6,0.317
82,1778321310.507,3,10,777.3,833.7,1.617
82,1778321310.715,3,10,803.0,818.6,2.917
82,1778321310.924,3,10,828.2,779.4,4.217
82,1778321311.135,3,10,838.9,716.6,5.517
82,1778321311.347,3,10,845.9,636.1,6.817
82,1778321311.563,3,11,849.9,575.9,0.351
82,1778321311.777,3,11,847.6,568.9,0.479
82,1778321311.99,3,11,839.9,563.3,1.289
82,1778321312.202,3,11,826.1,541.7,2.589
82,1778321312.414,3,11,812.7,501.2,3.889
82,1778321312.625,3,11,793.3,447.7,4.5
82,1778321312.837,3,11,758.9,400.7,4.5
82,1778321313.05,3,12,732.1,383.7,1.081
82,1778321313.259,3,12,709.1,382.4,2.381
82,1778321313.468,3,12,669.3,386.4,3.681
82,1778321313.679,3,12,614.0,392.0,4.5
82,1778321313.89,3,13,555.8,397.9,4.5
82,1778321314.101,3,13,497.5,400.4,4.5
82,1778321314.314,3,13,444.0,385.9,4.0
82,1778321314.524,3,13,431.2,375.6,0.739
82,1778321314.734,3,13,425.2,358.0,2.039
82,1778321314.945,3,13,429.1,322.9,3.339
82,1778321315.154,3,14,458.5,282.4,3.125
82,1778321315.367,3,14,494.1,267.2,2.364
82,1778321315.578,3,14,530.4,264.4,3.147
82,1778321315.79,3,14,579.2,275.2,4.447
82,1778321316.001,3,12,636.3,287.9,4.5
82,1778321316.212,3,15,694.4,285.0,4.5
82,1778321316.421,3,15,751.5,269.2,3.733
82,1778321316.631,3,15,783.3,252.8,2.237
82,1778321316.843,3,15,798.4,220.2,3.304
82,1778321317.052,3,16,805.9,169.1,4.5
82,1778321317.263,3,16,797.5,138.3,2.35
82,1778321317.474,3,16,769.1,111.0,3.65
82,1778321317.683,3,17,718.2,90.1,4.5
82,1778321317.894,3,17,660.0,85.9,4.5
82,1778321318.102,3,17,602.8,97.3,4.5
82,1778321318.31,3,17,545.4,109.7,3.451
82,1778321318.521,3,17,496.1,111.8,4.027
82,1778321318.731,3,18,438.6,109.2,4.5
82,1778321318.942,3,18,380.1,108.4,4.5
82,1778321319.153,3,18,326.6,123.0,4.0
82,1778321319.363,3,18,292.9,148.1,1.358
82,1778321319.575,3,18,288.0,161.7,1.653
82,1778321319.785,3,0,289.3,192.0,2.953
82,1778321319.998,3,21,306.1,236.4,4.253
82,1778321320.208,3,19,327.8,290.5,4.5
82,1778321320.417,3,19,340.8,347.3,4.5
82,1778321320.627,3,19,334.1,405.1,4.5
82,1778321320.838,3,19,308.3,457.6,4.7
82,1778321321.048,3,19,259.7,479.3,2.559
82,1778321321.256,3,20,226.3,476.3,1.852
82,1778321321.467,3,20,211.6,469.2,0.789
82,1778321321.681,3,20,199.0,454.7,2.089
82,1778321321.891,3,20,190.6,419.7,3.389
82,1778321322.103,3,20,187.0,366.7,4.689
81,1778321186.257,1,21,210.5,242.9,0.1
81,1778321186.467,1,21,210.5,232.5,1.4
81,1778321186.677,1,0,210.5,205.2,2.7
81,1778321186.887,1,0,209.4,161.1,4.0
81,1778321187.098,1,0,193.1,109.5,3.95
81,1778321187.306,1,1,164.2,73.0,3.3
81,1778321187.516,1,1,150.1,63.1,0
81,1778321187.729,1,1,142.5,64.4,1.2
81,1778321187.942,1,1,122.4,78.4,2.5
81,1778321188.152,1,1,101.4,114.0,3.8
81,1778321188.366,1,2,92.1,169.3,4.5
81,1778321188.575,1,2,96.2,229.1,3.835
81,1778321188.785,1,21,96.1,281.0,2.741
81,1778321188.997,1,21,93.1,322.2,3.462
81,1778321189.208,1,20,78.7,374.4,4.762
81,1778321189.42,1,3,63.4,443.6,6.062
81,1778321189.632,1,3,72.9,530.3,7.2
81,1778321189.842,1,3,113.4,614.2,7.2
81,1778321190.056,1,3,179.8,677.8,7.2
81,1778321190.269,1,4,260.8,724.6,7.2
81,1778321190.481,1,4,341.4,773.5,5.913
81,1778321190.691,1,4,399.0,791.6,4.5
81,1778321190.904,1,5,457.2,789.0,4.5
81,1778321191.116,1,5,465.8,785.0,0.114
81,1778321191.327,1,5,470.8,775.8,1.414
81,1778321191.54,1,5,471.9,748.5,2.714
81,1778321191.751,1,5,465.5,704.6,4.014
81,1778321191.963,1,6,460.5,647.4,4.5
81,1778321192.175,1,6,472.4,594.4,3.9
81,1778321192.388,1,6,498.0,556.3,3.25
81,1778321192.599,1,7,537.8,530.8,4.25
81,1778321192.81,1,7,594.4,518.1,4.5
81,1778321193.022,1,7,637.6,529.6,1.458
81,1778321193.232,1,8,659.1,546.1,2.395
81,1778321193.442,1,8,678.8,580.9,3.695
81,1778321193.653,1,8,691.9,634.9,4.5
81,1778321193.867,1,8,693.0,688.7,2.274
81,1778321194.082,1,9,693.2,725.7,1.852
81,1778321194.296,1,9,694.7,752.8,1.153
81,1778321194.508,1,9,710.3,775.5,1.155
81,1778321194.72,1,9,732.4,788.1,0.823
81,1778321194.933,1,10,750.3,791.6,1.203
81,1778321195.144,1,10,774.6,783.8,1.386
81,1778321195.354,1,10,788.9,765.2,2.167
81,1778321195.563,1,10,804.0,731.4,3.467
81,1778321195.774,1,10,805.9,678.0,4.5
81,1778321195.985,1,8,800.1,619.9,4.5
81,1778321196.197,1,11,806.6,561.8,4.5
81,1778321196.408,1,11,811.7,503.6,4.5
81,1778321196.618,1,11,799.3,449.0,4.05
81,1778321196.83,1,11,772.4,408.5,3.85
81,1778321197.041,1,12,742.4,385.0,0.406
81,1778321197.252,1,12,728.1,384.2,1.706
81,1778321197.465,1,12,697.3,389.3,3.006
81,1778321197.677,1,12,649.8,397.2,4.306
81,1778321197.89,1,12,592.2,406.8,4.5
81,1778321198.098,1,13,534.4,416.3,4.5
81,1778321198.312,1,13,477.3,416.8,4.2
81,1778321198.522,1,13,454.5,410.5,0
81,1778321198.735,1,13,449.6,402.9,1.3
81,1778321198.949,1,13,446.2,377.3,2.6
81,1778321199.163,1,13,458.6,336.6,3.9
81,1778321199.378,1,14,493.2,291.6,4.5
81,1778321199.59,1,14,543.6,266.8,3.286
81,1778321199.803,1,14,586.1,263.9,3.347
81,1778321200.015,1,12,638.1,270.3,4.5
81,1778321200.227,1,15,695.4,281.6,4.5
81,1778321200.439,1,15,752.5,293.7,4.5
81,1778321200.652,1,15,810.4,287.7,4.5
81,1778321200.866,1,15,830.9,276.0,1.362
81,1778321201.082,1,15,844.7,253.3,2.662
81,1778321201.294,1,16,847.9,210.1,3.962
81,1778321201.508,1,16,828.2,157.1,1.649
81,1778321201.719,1,16,803.9,141.5,0.299
81,1778321201.932,1,16,805.1,140.9,0.011
81,1778321202.143,1,16,801.1,138.5,0.463
81,1778321202.354,1,16,803.1,136.7,0.216
81,1778321202.565,1,16,801.7,135.4,0.709
81,1778321202.777,1,16,788.6,122.8,2.009
81,1778321202.987,1,16,763.5,98.5,3.309
81,1778321203.2,1,17,715.4,79.4,4.5
81,1778321203.41,1,17,657.2,76.5,4.5
81,1778321203.62,1,17,598.7,78.9,4.5
81,1778321203.831,1,17,540.3,81.2,4.5
81,1778321204.042,1,18,481.8,83.6,4.5
81,1778321204.252,1,18,423.4,87.1,4.5
81,1778321204.463,1,18,368.3,105.9,4.5
81,1778321204.673,1,18,322.7,142.0,4.5
81,1778321204.883,1,0,291.6,191.3,4.5
81,1778321205.095,1,21,286.4,237.6,3.597
81,1778321205.305,1,21,291.2,292.3,4.5
81,1778321205.516,1,19,296.6,350.5,4.5
81,1778321205.728,1,19,289.2,403.7,3.85
81,1778321205.939,1,19,264.7,446.6,4.25
81,1778321206.153,1,20,228.2,471.1,0.472
81,1778321206.364,1,20,221.3,471.5,0.871
81,1778321206.578,1,20,202.3,464.5,2.171
81,1778321206.789,1,20,180.4,439.2,2.189
81,1778321207.0,1,20,171.2,403.2,3.489
81,1778321207.214,1,21,180.5,349.8,4.789
81,1778321207.424,2,21,198.8,280.8,6.089
81,1778321207.633,2,0,208.7,193.8,7.2
81,1778321207.844,2,0,190.8,110.6,4.5
81,1778321208.055,2,1,166.6,70.0,0.283
81,1778321208.266,2,1,155.3,64.2,1.583
81,1778321208.478,2,1,125.9,63.6,2.883
81,1778321208.688,2,1,83.1,81.2,4.183
81,1778321208.898,2,2,53.9,108.7,1.351
81,1778321209.113,2,2,45.4,133.7,2.651
81,1778321209.325,2,2,47.7,177.1,3.951
81,1778321209.535,2,2,54.2,233.9,4.5
81,1778321209.746,2,21,60.8,292.1,4.5
81,1778321209.961,2,21,67.6,351.2,4.9
81,1778321210.172,2,3,75.8,423.5,6.2
81,1778321210.383,2,3,94.4,510.3,7.2
81,1778321210.596,2,3,142.0,590.4,7.2
81,1778321210.811,2,3,205.5,659.2,7.2
81,1778321211.022,2,4,269.1,727.9,7.2
81,1778321211.235,2,4,321.4,772.8,4.5
81,1778321211.445,2,4,376.0,793.1,4.5
81,1778321211.658,2,5,434.2,793.9,4.5
81,1778321211.867,2,5,463.9,785.8,0.3
81,1778321212.076,2,5,471.7,775.5,1.6
81,1778321212.288,2,5,477.6,746.5,2.9
81,1778321212.497,2,5,468.6,700.8,4.2
81,1778321212.707,2,6,456.2,644.1,4.5
81,1778321212.918,2,6,462.2,586.2,4.5
81,1778321213.128,2,6,487.3,533.6,4.5
81,1778321213.339,2,7,525.1,512.0,2.491
81,1778321213.548,2,7,554.4,507.0,2.703
81,1778321213.759,2,7,597.9,512.7,4.003
81,1778321213.973,2,8,648.5,539.6,4.5
81,1778321214.185,2,8,684.2,584.0,2.905
81,1778321214.396,2,8,694.3,624.7,3.293
81,1778321214.608,2,8,690.5,673.6,4.254
81,1778321214.82,2,9,684.3,731.5,4.5
81,1778321215.032,2,9,694.0,786.6,4.05
81,1778321215.246,2,9,720.2,830.2,4.3
81,1778321215.458,2,9,730.6,836.1,1.377
81,1778321215.67,2,10,757.3,837.8,2.677
81,1778321215.88,2,10,798.1,822.5,3.977
81,1778321216.095,2,10,842.1,781.2,5.277
81,1778321216.307,2,10,848.6,760.5,2.091
81,1778321216.519,2,10,845.2,724.5,3.391
81,1778321216.732,2,10,837.7,671.9,4.691
81,1778321216.945,2,11,827.7,602.5,5.991
81,1778321217.156,2,11,815.3,516.5,7.2
81,1778321217.367,2,11,801.5,443.3,4.45
81,1778321217.579,2,11,775.7,397.0,3.8
81,1778321217.791,2,11,760.7,385.0,0.884
81,1778321217.991,2,12,742.6,382.5,2.084
81,1778321218.204,2,12,706.4,381.8,3.384
81,1778321218.415,2,12,653.6,380.8,4.5
81,1778321218.627,2,12,595.1,379.7,4.5
81,1778321218.839,2,13,536.6,378.6,4.5
81,1778321219.053,2,13,519.3,383.5,0.0
81,1778321219.265,2,13,525.8,388.7,0.0
81,1778321219.478,2,13,530.2,389.4,0.233
81,1778321219.691,2,13,529.4,386.9,0.557
81,1778321219.9,2,13,513.9,382.2,1.857
81,1778321220.114,2,13,480.7,383.2,3.157
81,1778321220.328,2,13,432.7,369.6,4.457
81,1778321220.539,2,13,427.2,360.8,1.198
81,1778321220.751,2,13,424.9,342.9,1.773
81,1778321220.962,2,14,430.7,312.3,2.806
81,1778321221.173,2,14,458.6,282.1,2.388
81,1778321221.385,2,14,491.8,266.3,2.624
81,1778321221.595,2,14,528.3,264.0,3.208
81,1778321221.805,2,14,576.8,278.1,4.5
81,1778321222.016,2,12,628.8,304.9,4.5
81,1778321222.226,2,12,680.5,317.1,0.79
81,1778321222.438,2,12,692.5,311.9,1.091
81,1778321222.649,2,15,709.3,296.2,2.391
81,1778321222.861,2,15,733.5,272.6,1.447
81,1778321223.074,2,15,758.1,267.2,1.678
81,1778321223.286,2,15,782.8,254.7,1.755
